Clothing ID,Review Sentiment,Title Sentiment,Review Polarity_Negative,Review Polarity_Positive,Title Polarity_Negative,Title Polarity_Positive,"(0, 20]","(20, 30]","(30, 40]","(40, 50]","(50, 60]","(60, 70]","(70, 80]","(80, 90]","(90, 150]",Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Total Ratings,Class Name_Blouses,Class Name_Casual bottoms,Class Name_Chemises,Class Name_Dresses,Class Name_Fine gauge,Class Name_Intimates,Class Name_Jackets,Class Name_Jeans,Class Name_Knits,Class Name_Layering,Class Name_Legwear,Class Name_Lounge,Class Name_Outerwear,Class Name_Pants,Class Name_Shorts,Class Name_Skirts,Class Name_Sleep,Class Name_Sweaters,Class Name_Swim,Class Name_Trend,Department Name_Bottoms,Department Name_Dresses,Department Name_Intimate,Department Name_Jackets,Department Name_Tops,Department Name_Trend,Division Name_General,Division Name_General Petite,Division Name_Initmates
1062 General,0.7494787499308586,0.9978344440460205,1,7.0,0,6.0,1,2,1,4,0,0,0,0,0,0,1,0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1062 General Petite,0.7238098382949829,0.9998440742492676,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1063 General,0.14069590398243495,0.029338916142781613,3,4.0,3,3.0,0,0,3,2,2,0,0,0,0,0,1,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1064 General,0.08063969016075134,0.7722526788711548,1,1.0,0,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1065 General,-0.09275450184941292,-0.11596044898033145,9,7.0,9,7.0,0,3,4,8,0,1,0,0,0,0,0,5,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1066 General,0.4323912207470384,0.6124099774493111,12,31.0,7,29.0,0,10,11,11,10,1,0,0,0,0,3,5,9,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1066 General Petite,0.47638754481854645,0.7142242008731479,12,34.0,6,36.0,0,2,11,15,11,5,2,0,0,2,1,2,7,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1067 General Petite,0.9997180104255676,0.9975470900535583,0,1.0,0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1068 General,0.27766735745327814,0.4780114681824394,20,36.0,12,34.0,0,1,13,30,5,7,2,0,0,1,4,5,18,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1068 General Petite,0.3049989375803206,0.6410238527237101,19,35.0,8,39.0,0,5,17,16,12,6,0,0,0,2,3,4,12,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1069 General,0.9999651908874512,0.9972779154777528,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
107 Initmates,0.4988604187965393,0.664793054262797,2,6.0,1,5.0,0,1,4,1,2,0,0,0,0,0,0,1,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1070 General,0.38646639296502777,0.6294305170023883,10,23.0,5,22.0,0,6,7,8,8,5,0,0,0,1,1,3,9,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1070 General Petite,0.48245734969774884,0.3971875011920929,3,9.0,3,7.0,0,2,5,4,1,0,0,0,0,0,1,1,2,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1071 General Petite,0.0011890828609467663,0.9936667084693909,1,1.0,0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1072 General,0.1059223921402641,0.4124406251040372,52,63.0,29,70.0,3,13,41,22,23,17,0,0,0,6,8,12,26,67,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1072 General Petite,0.09077289308372297,0.42574412342327744,34,42.0,19,48.0,0,9,31,15,13,8,2,0,0,8,10,6,24,30,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1073 General Petite,0.8132521510124207,0.930134654045105,0,2.0,0,1.0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1074 General,0.3596397216727094,0.6731802257331642,13,28.0,6,31.0,0,3,13,11,9,4,2,0,0,0,4,6,7,25,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1074 General Petite,0.8481423060099283,0.9960374534130096,0,3.0,0,2.0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1075 General,0.11069381402598487,0.3421096025091229,16,20.0,11,22.0,0,1,13,11,8,2,1,0,0,5,3,6,6,16,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1075 General Petite,0.15007033853819876,0.12095700872355494,14,19.0,13,16.0,0,5,10,8,6,4,0,0,0,3,2,9,3,16,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1076 General,0.09214771947553081,0.24016760404293352,14,17.0,10,16.0,0,2,10,4,9,4,2,0,0,6,7,0,6,12,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1076 General Petite,0.3352911035219828,0.696941648210798,5,10.0,2,12.0,0,1,3,6,3,2,0,0,0,0,0,3,4,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1077 General,0.19580787788616139,0.4083732370483248,72,106.0,45,107.0,0,29,77,43,19,16,2,0,0,3,16,31,48,88,186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1077 General Petite,0.31359713121291694,0.3854792738201642,38,71.0,30,69.0,0,20,41,26,14,7,3,0,0,7,9,13,21,61,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1078 General,0.3788048598435846,0.5039329952961497,187,419.0,133,401.0,6,101,197,168,96,50,7,2,1,14,32,85,134,363,628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1078 General Petite,0.27589475514069006,0.49208931894613656,137,244.0,84,253.0,4,45,146,110,57,23,7,4,0,19,27,51,100,199,396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1079 General,-0.4773311792193232,0.11953315511345863,28,9.0,14,18.0,0,3,10,13,8,5,1,0,0,2,5,9,13,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1079 General Petite,-0.07465270432558926,0.16385704278945923,12,10.0,9,12.0,0,1,8,7,6,0,1,0,0,2,2,6,7,6,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
108 Initmates,0.9981576800346376,0.9950163960456848,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1080 General,0.37162680672795584,0.48607543110847473,56,122.0,40,116.0,1,29,77,38,20,12,1,2,0,4,9,17,44,106,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1080 General Petite,0.248595946559719,0.4613446684444652,38,64.0,22,63.0,0,18,47,24,15,4,1,0,0,4,8,15,13,69,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1081 General,0.17774411323277847,0.38210291185496764,77,107.0,50,112.0,3,28,59,58,26,15,4,2,0,9,11,28,44,103,195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1081 General Petite,0.4400384342322615,0.60200038928252,106,271.0,64,261.0,3,57,139,91,65,28,3,1,0,8,18,37,89,235,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1082 General,0.12238283567531134,0.2645590931177139,41,52.0,29,51.0,0,10,32,25,14,15,1,0,0,5,15,11,22,44,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1082 General Petite,0.14154986337739595,0.16949078211417565,21,28.0,16,23.0,0,5,20,12,10,2,1,0,0,3,9,4,12,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1083 General,0.3835735636053925,0.5378509311986392,59,134.0,39,130.0,0,35,72,51,22,16,2,0,0,3,10,20,39,126,198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1083 General Petite,0.35192739729787786,0.5481463763448927,16,35.0,10,35.0,0,6,21,13,9,1,1,0,0,2,3,6,10,30,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1084 General,-0.0300990722396157,0.17719534764418732,23,21.0,15,22.0,1,6,19,11,6,1,0,0,0,3,7,7,13,14,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1084 General Petite,-0.005618746791567121,0.2405946166427047,14,14.0,10,17.0,0,5,6,9,5,3,0,0,0,7,3,3,8,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1085 General,-0.07212219919477192,0.14498919248580927,4,3.0,3,4.0,0,0,0,6,1,0,0,0,0,1,0,3,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1085 General Petite,0.2862720966339111,0.6865565808195817,7,13.0,3,16.0,0,2,7,9,3,0,0,0,0,0,2,2,7,10,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1086 General,0.3495552181067625,0.5102942130722843,68,143.0,44,138.0,3,41,78,60,21,14,1,0,0,4,15,23,48,128,218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1086 General Petite,0.22688322431511349,0.4652065998416836,28,44.0,16,43.0,0,11,20,25,6,8,3,0,0,5,6,6,19,37,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1087 General,0.07305499166250229,0.20529655700034283,26,30.0,19,28.0,0,15,22,9,6,7,0,0,0,3,7,7,16,26,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1087 General Petite,0.07014554476036745,0.30615717749441823,32,36.0,21,41.0,1,6,16,24,17,2,3,1,0,5,14,11,14,26,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1088 General,0.13539176551919238,-0.08278399280139379,8,11.0,8,6.0,0,6,4,5,4,0,0,0,0,2,2,4,4,7,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1088 General Petite,-0.28518240560184827,0.3888387203216553,7,4.0,3,7.0,0,1,6,3,1,0,0,0,0,3,0,1,3,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1089 General,0.140913762278476,0.5834070602241828,25,34.0,10,39.0,0,13,25,14,6,1,0,1,0,3,7,12,4,34,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1089 General Petite,0.043587378917201866,0.28140777587890625,15,16.0,9,16.0,0,6,11,6,7,2,0,0,0,1,3,7,6,15,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
109 Initmates,0.934760719537735,0.4951166361570358,0,4.0,1,3.0,0,0,2,0,1,1,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1090 General Petite,-4.0352344512994964e-05,0.0818709135055542,1,1.0,1,1.0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1091 General,0.04672639342871579,0.3094016370319185,21,23.0,15,27.0,0,3,19,14,2,3,2,1,0,1,4,12,6,21,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1091 General Petite,0.43613825525556293,0.5561391161038325,4,10.0,3,10.0,0,1,4,5,4,0,0,0,0,0,0,2,2,10,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1092 General,0.1732175827026367,0.41216457133390466,45,65.0,29,69.0,0,16,44,25,17,7,1,1,0,4,8,20,19,60,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1092 General Petite,0.2465214067642842,0.3407049292928717,41,68.0,29,60.0,1,14,44,37,8,4,1,0,0,7,6,12,22,62,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1093 General,0.12177234888076782,0.5697151635374341,7,9.0,3,11.0,0,0,6,6,3,2,0,0,0,1,1,1,5,9,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1093 General Petite,0.12710679035920364,0.35234910249710083,6,7.0,4,7.0,0,0,8,2,3,0,0,0,0,0,0,4,0,9,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1094 General,0.29212624641896373,0.5032189388818379,157,286.0,97,298.0,2,83,166,105,75,21,3,0,2,16,25,61,100,255,457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1094 General Petite,0.2841522673221484,0.41535802907310426,104,188.0,76,180.0,0,56,98,65,52,24,2,2,0,8,23,39,73,156,299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1095 General,0.130302715508235,0.2709394428037828,75,98.0,57,98.0,3,40,59,35,26,11,2,0,1,5,19,28,46,79,177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1095 General Petite,0.193496413230896,0.47490132983886835,60,90.0,34,98.0,1,23,55,36,21,13,1,0,0,4,15,17,36,78,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1096 General,0.333163942756324,0.2851966911891721,19,39.0,19,34.0,0,10,19,12,12,7,0,0,0,1,4,10,16,29,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1096 General Petite,0.088470415936576,0.4485519773819867,8,10.0,5,12.0,1,2,8,6,1,0,0,0,0,0,2,1,7,8,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1097 General,0.5370671061369089,0.5971802711486817,3,10.0,2,8.0,0,1,6,2,1,3,0,0,0,0,1,2,4,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1097 General Petite,0.8575723568598429,0.970672070980072,0,3.0,0,2.0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1098 General,0.15527430369007972,0.4466133537115874,26,36.0,15,39.0,1,6,26,15,7,10,0,0,0,3,6,10,12,34,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1098 General Petite,0.19535205662250518,0.11092500554190741,8,12.0,8,10.0,0,1,15,1,2,2,0,0,0,0,4,2,8,7,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1099 General,0.18960105031728744,0.38573762293784847,16,24.0,9,22.0,0,9,16,8,3,4,0,0,0,2,4,4,8,22,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1099 General Petite,0.4479632326351699,0.7414919024422055,26,67.0,10,74.0,0,10,33,27,15,10,1,0,0,1,5,7,21,62,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11 General,-0.9999943971633912,0.8111419677734375,1,0.0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
110 Initmates,-0.9999985694885254,0.9885030388832092,1,0.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1100 General,0.3684855238957839,0.7845836909193742,7,15.0,2,17.0,0,3,8,6,3,3,0,0,0,0,0,2,6,15,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1100 General Petite,0.26920286814371747,0.47110243439674376,12,21.0,8,22.0,0,8,15,5,2,3,0,0,0,0,3,5,9,16,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1101 General Petite,-0.12250823974609375,0.21290668249130248,3,2.0,2,3.0,0,0,2,1,2,0,0,0,0,0,1,0,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1102 General,0.33283688624699903,0.8332061370213827,1,2.0,0,3.0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1102 General Petite,-0.3340999881426494,-0.9868103265762328,2,1.0,1,0.0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1103 General,0.0011949283736092744,0.5288053321838379,14,14.0,6,19.0,0,5,13,7,2,1,0,0,1,2,0,5,9,13,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1103 General Petite,0.3333096106847127,0.34524251023928326,2,4.0,2,4.0,0,0,1,3,1,2,0,0,0,0,0,1,3,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1104 General,0.2022665821679748,0.35286076441407205,40,61.0,26,54.0,1,20,45,18,16,6,0,0,0,6,4,25,14,57,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1104 General Petite,0.12316531578699748,0.3403310713483326,33,42.0,22,45.0,1,14,31,16,12,5,0,0,0,4,4,14,21,36,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1105 General,-0.9999929666519164,0.9977620840072632,1,0.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1106 General Petite,0.578420078754425,0.9963677525520325,1,4.0,0,4.0,0,0,3,1,1,0,0,0,0,1,0,0,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1107 General,-0.9426526029904684,-0.9986700415611267,3,0.0,3,0.0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1107 General Petite,0.05270163909248684,0.5818919319855539,11,12.0,4,15.0,1,3,8,6,4,2,0,0,0,0,4,3,7,10,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1108 General,0.16548625230789182,0.9930364936590195,2,3.0,0,4.0,0,2,1,1,1,0,0,0,0,1,0,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1109 General,0.9702363014221193,0.9927050471305848,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1109 General Petite,0.2796017570155008,0.7896664630283009,5,9.0,1,10.0,1,2,7,1,2,0,1,0,0,0,0,2,3,9,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
111 Initmates,0.9999107122421264,0.998330295085907,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1110 General,0.3351115528971721,0.4343931237997958,104,208.0,80,201.0,0,48,99,88,56,25,1,1,0,4,20,48,57,189,318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1110 General Petite,0.30057148888426005,0.43995871016944665,56,103.0,38,100.0,2,26,53,43,25,12,1,0,0,3,12,16,36,95,162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1111 General,0.2713543521730523,0.4556775051971962,14,24.0,8,21.0,0,8,11,5,11,3,0,0,0,2,4,2,7,23,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1111 General Petite,0.3209563046693802,0.6237235797776116,7,13.0,3,15.0,0,1,11,5,3,0,0,0,0,1,1,4,1,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1112 General,0.09968343377113341,0.4949081614613533,4,4.0,2,6.0,0,0,5,2,1,0,0,0,0,0,0,1,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1112 General Petite,0.999665141105652,0.9987562894821168,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1113 General,0.9948134422302246,0.999138116836548,0,1.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1114 General,0.5006399303674698,0.49862992763519287,1,3.0,1,3.0,0,0,2,1,0,0,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1115 General,0.4723875729934029,0.7945080727338791,6,17.0,2,18.0,0,5,6,5,2,3,2,0,0,0,0,3,7,13,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1116 General,0.30794604008014387,0.45363629406148737,9,17.0,6,16.0,2,0,4,8,9,3,0,0,0,3,4,1,8,10,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1116 General Petite,0.11103206872940062,0.7427003532648087,4,5.0,1,7.0,0,0,6,2,0,1,0,0,0,1,1,2,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1117 General,0.7117486766406468,0.5300894563014691,2,12.0,3,10.0,0,2,7,2,2,1,0,0,0,0,3,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1117 General Petite,0.1999376595020294,0.39021688037448465,4,6.0,3,6.0,0,0,2,1,4,2,2,0,0,0,0,1,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1118 General,0.9986253529787064,0.9950279742479324,0,4.0,0,4.0,0,0,0,1,2,2,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1119 General,0.003526926040649414,0.43088932335376745,3,3.0,1,3.0,0,1,3,0,1,1,0,0,0,1,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1119 General Petite,0.9949852526187897,0.999114066362381,0,2.0,0,2.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112 General Petite,0.9889307022094727,0.9985759556293488,0,2.0,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1120 General,0.9995638728141785,0.9973686337471008,0,2.0,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
