Name,Form,Temper,Temper Code,Tensile Strength,Thermal ConductivityBtu/ sq ft/ ft hr/ °F at 68°F,Cu(1.2.3,Pb,Zn,Fe,P,Ag,As,O,Sb,Te,Ni,Bi,Cd,sn,S,Mn,Zr,Mg,Co,Al,Be,Cr,Si,Ti,Ca,Li,B,C,Nb,Se
C10500 Oxygen-Free with Ag,Flat products,As Hot Rolled,M20,32  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Flat products,Hard,H04,55  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Flat products,Hard,H04,45  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Flat products,Hard,H04,48  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Flat products,Noal Grain Size 0.050 mm,OS050,32  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Shapes,As Hot Extruded,M30,32  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Shapes,As Hot Rolled,M20,32  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Shapes,Hard,H04,40  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Shapes,Noal Grain Size 0.050 mm,OS050,32  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Tube,Hard Drawn,H80,55  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Tube,"Light Drawn, Light Cold Rolled",H55,40  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Tube,Noal Grain Size 0.025 mm,OS025,34  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Tube,Noal Grain Size 0.050 mm,OS050,32  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Wire,Hard,H04,55  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Wire,Noal Grain Size 0.050 mm,OS050,35  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10500 Oxygen-Free with Ag,Wire,Spring,H08,66  ,224,99.95,0,0,0,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,1/2 Hard,H02,42  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,1/4 Hard,H01,38  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,1/4 Hard,H01,38  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,1/8 Hard,H00,36  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,1/8 Hard,H00,36  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,As Hot Rolled,M20,34  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,As Hot Rolled,M20,32  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,Extra Spring,H10,57  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,Hard,H04,50  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,Hard,H04,45  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,Hard,H04,50  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,Noal Grain Size 0.025 mm,OS025,34  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,Noal Grain Size 0.050 mm,OS050,32  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag, Flat Products,Spring,H08,55  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Rod,As Hot Rolled,M20,32  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Rod,Hard,H04,45  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Rod,Hard,H04,48  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Rod,Hard,H04,55  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Rod,Noal Grain Size 0.050 mm,OS050,32  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Shapes,As Hot Extruded,M30,32  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Shapes,As Hot Rolled,M20,32  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Shapes,Hard,H04,40  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Shapes,Noal Grain Size 0.050 mm,OS050,32  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Tube,Hard Drawn,H80,55  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Tube,"Light Drawn, Light Cold Rolled",H55,40  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Tube,Noal Grain Size 0.025 mm,OS025,34  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Tube,Noal Grain Size 0.050 mm,OS050,32  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Wire,Hard,H04,55  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Wire,Noal Grain Size 0.050 mm,OS050,35  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10700 Oxygen-Free with Ag,Wire,Spring,H08,66  ,224,99.95,0,0,0,0,0.085,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,1/2 Hard,H02,42  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,1/4 Hard,H01,38  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,1/8 Hard,H00,36  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,,H00,36  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,As Hot Rolled,M20,32  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,Hard,H04,45  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,Hard,H04,50  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,Hard,H04,50  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,Noal Grain Size 0.025 mm,OS025,34  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,Noal Grain Size 0.050 mm,OS050,32  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP, Flat Products,Spring,H08,55  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Pipe,Hard,H04,50  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Rod,Hard,H04,48  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Rod,Hard,H04,45  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Rod,Hard,H04,55  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Tube,Drawn General Purpose,H58,36,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Tube,Hard Drawn,H80,55  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Tube,Hard Drawn,H80,55  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Tube,"Light Drawn, Light Cold Rolled",H55,40  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Tube,Noal Grain Size 0.025 mm,OS025,34  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10800 OLFP,Tube,Noal Grain Size 0.050 mm,OS050,32  ,202,99.95,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,1/2 Hard,H02,42   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,1/4 Hard,H01,38   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,,H01,38   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,1/8 Hard,H00,36   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,,H00,36   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,As Hot Rolled,M20,32   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,,M20,34   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,Extra Spring,H10,57   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,Hard,H04,50   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,Hard,H04,45   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,Hard,H04,50   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,Noal Grain Size 0.025 mm,OS025,34   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,Noal Grain Size 0.050 mm,OS050,32   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,Noal Grain Size 0.050 mm,OS050,32   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10910, flat Products,Spring,H08,55   ,226,99.95,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,1/2 Hard,H02,42,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,1/4 Hard,H01,38,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,1/8 Hard,H00,36,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,As Hot Rolled,M20,32,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,Extra Spring,H10,57,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,Hard,H04,50,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,Noal Grain Size 0.050 mm,OS050,32,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,Noal Grain Size 0.050 mm,OS050,34,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Flat Products,Spring,H08,55,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Rod,As Hot Rolled,M20,32,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Rod,Hard,H04,33,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Rod,Noal Grain Size 0.050 mm,OS050,32,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Rod,Soft Anneal,O60,28,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Shapes,As Hot Extruded,M30,32,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Shapes,Hard,H04,40,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Tube,Hard Drawn,H80,35,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Wire,Hard,H04,55,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Wire,Noal Grain Size 0.050 mm,OS050,35,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11300-Tough Pitch with Ag (STP,Wire,Spring,H08,66,224,99.9,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,1/2 Hard,H02,42,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,1/4 Hard,H01,38,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,1/4 Hard,H01,38,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,1/8 Hard,H00,36,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,1/8 Hard,H00,36,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,As Hot Rolled,M20,34,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,As Hot Rolled,M20,32,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,Extra Spring,H10,57,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,Hard,H04,45,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,Hard,H04,50,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,Hard,H04,50,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,Noal Grain Size 0.025 mm,OS025,34,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,Noal Grain Size 0.050 mm,OS050,32,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Flat Products,Spring,H08,55,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Rod,As Hot Rolled,M20,32,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Rod,Hard,H04,55,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Rod,Hard,H04,48,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Rod,Hard,H04,45,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Rod,Noal Grain Size 0.050 mm,OS050,32,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Shapes,As Hot Extruded,M30,32,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Shapes,As Hot Rolled,M20,32,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Shapes,Hard,H04,40,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Shapes,Noal Grain Size 0.050 mm,OS050,32,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Wire,Hard,H04,55,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Wire,Noal Grain Size 0.050 mm,OS050,35,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c11400 Tough Pitch with Ag (STP,Wire,Spring,H08,66,224,99.9,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,1/2 Hard,H02,42,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,1/4 Hard,H01,38,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,1/4 Hard,H01,38,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,1/8 Hard,H00,36,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,1/8 Hard,H00,36,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,As Hot Rolled,M20,32,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,As Hot Rolled,M20,34,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,Extra Spring,H10,57,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11500 Tough Pitch with Ag,flat Products,Hard,H04,50,224,99.9,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
